Date,market_sam,closing_sam,yesterday_sam,high_sam,low_sam,volume_sam,price_du,closing_sp,open_sp,high_sp,low_sp,closing_dji,open_dji,high_dji,low_dji,volume_dji,closing_cny,open_cny,high_cny,low_cny,change_cny,closing_jpy,open_jpy,high_jpy,low_jpy,change_jpy,closing_usd,open_usd,high_usd,low_usd,closing_sh,open_sh,high_sh,low_sh,volume_sh,price_kospi,yesterday_kospi,change_kospi,volume_kospi,money_kospi
2015-05-11,27200.0,26720.0,-2000.0,27200.0,26720.0,9640450.0,63.71,2105.33,2115.56,2117.69,2104.58,18105.17,18187.78,18199.95,18089.11,86050000.0,176.69,175.09,176.81,174.51,0.84,9.1367,9.0776,9.1461,9.0483,0.61,1097.14,1088.4,1097.9,1084.8,4333.58,4231.27,4334.88,4187.82,48880000000,261.49,0.68,0.26,70549000,3410000000000.0
2015-05-08,27320.0,26760.0,-32000.0,27400.0,26760.0,9488100.0,63.96,2116.1,2092.13,2117.66,2092.13,18191.11,17933.64,18205.23,17933.64,94960000.0,175.22,176.11,176.45,174.87,-0.6,9.0814,9.1282,9.1452,9.0535,-0.61,1087.99,1094.11,1095.0,1087.01,4205.92,4152.98,4206.86,4099.04,39740000000,260.81,-1.66,-0.63,67954000,3410000000000.0
2015-05-07,27240.0,27400.0,8000.0,27500.0,27080.0,10257400.0,63.89,2088.0,2079.96,2092.9,2074.99,17924.06,17840.25,17973.07,17796.94,80920000.0,176.27,174.05,176.78,173.8,1.17,9.1369,9.0322,9.179,9.0246,1.04,1094.01,1080.2,1097.2,1078.68,4112.21,4197.9,4213.76,4108.01,39460000000,262.47,-1.56,-0.59,96465000,3780000000000.0
2015-05-04,28140.0,28000.0,-10000.0,28460.0,27940.0,8283700.0,64.13,2114.49,2110.23,2120.95,2110.23,18070.4,18026.02,18133.76,18026.02,86010000.0,174.24,174.13,174.64,173.62,-0.05,9.0052,8.9902,9.0231,8.9749,0.08,1081.83,1081.25,1083.4,1079.19,4480.46,4441.34,4487.57,4387.43,49420000000,267.33,0.91,0.34,80144000,3320000000000.0
2015-04-30,27700.0,28200.0,25000.0,28360.0,27580.0,18352850.0,64.24,2085.51,2105.52,2105.52,2077.59,17840.52,18033.33,18033.33,17774.89,129210000.0,173.69,172.42,173.93,172.03,0.6,9.0256,8.9836,9.0517,8.9679,0.38,1077.34,1069.94,1078.85,1067.8,4441.66,4483.01,4507.34,4441.05,52670000000,266.42,-1.61,-0.6,105501000,4440000000000.0
2015-04-29,27340.0,27700.0,19000.0,27880.0,27280.0,10895650.0,58.51,2106.85,2112.49,2113.65,2097.41,18035.53,18093.69,18096.46,17953.69,102080000.0,172.65,171.39,173.17,171.33,0.64,8.9913,8.9457,9.0092,8.9398,0.41,1070.32,1064.37,1073.57,1064.01,4476.62,4446.12,4499.94,4398.64,51980000000,268.03,-0.52,-0.19,115288000,4910000000000.0
2015-04-28,27800.0,27320.0,-29000.0,28000.0,27180.0,15697300.0,58.43,2114.76,2108.35,2116.09,2094.89,18110.14,18035.9,18119.65,17917.36,124930000.0,171.56,171.72,172.84,171.28,-0.19,8.9545,8.9711,9.0115,8.9318,-0.29,1064.38,1069.01,1072.8,1063.7,4476.21,4527.64,4572.39,4432.9,76770000000,268.55,-1.5,-0.56,99548000,4420000000000.0
2015-04-27,28200.0,27900.0,-15000.0,28220.0,27500.0,16517150.0,58.46,2108.92,2119.29,2125.92,2107.04,18037.97,18097.89,18175.56,18024.66,121110000.0,171.89,173.81,174.04,171.62,-1.1,8.9802,9.0351,9.0694,8.9596,-0.73,1069.01,1077.6,1077.86,1068.36,4527.4,4441.93,4529.74,4441.93,67110000000,270.05,-1.0,-0.37,92014000,4500000000000.0
2015-04-24,28980.0,28200.0,-41000.0,29100.0,28000.0,19089900.0,58.27,2117.69,2112.8,2120.92,2112.8,18080.14,18056.42,18108.87,18009.08,119130000.0,173.8,174.26,174.65,173.41,-0.37,9.0465,9.0291,9.0708,9.0064,0.08,1076.39,1080.97,1082.35,1075.1,4393.69,4355.95,4416.38,4318.12,62860000000,271.05,-1.54,-0.56,141882000,6290000000000.0
2015-04-23,29400.0,29020.0,-10000.0,29400.0,28800.0,9245150.0,58.38,2112.93,2107.21,2120.49,2103.19,18058.69,18031.9,18133.03,17966.77,100240000.0,174.44,174.83,175.3,174.04,-0.33,9.0393,9.0303,9.0541,9.0062,-0.01,1080.97,1084.0,1085.8,1079.62,4414.51,4414.48,4444.41,4358.84,66730000000,272.59,3.95,1.47,132638000,6100000000000.0
2015-04-22,28880.0,29220.0,17000.0,29460.0,28720.0,12655550.0,57.95,2107.96,2098.27,2109.98,2091.05,18038.27,17950.82,18056.02,17887.76,91260000.0,175.01,174.53,175.13,173.54,0.2,9.0404,9.0394,9.0686,8.9967,-0.11,1084.07,1083.33,1085.8,1076.0,4398.49,4304.6,4400.19,4297.95,68030000000,268.64,0.47,0.18,134908000,5520000000000.0
2015-04-21,28420.0,28880.0,14000.0,28900.0,28400.0,11852650.0,58.42,2097.29,2102.82,2109.64,2094.38,17949.59,18034.23,18109.7,17929.63,95180000.0,174.66,174.52,175.24,174.23,-0.02,9.0505,9.0785,9.0985,9.0305,-0.41,1083.02,1083.26,1086.5,1081.5,4293.62,4212.19,4294.37,4188.57,63450000000,268.17,-0.38,-0.14,101116000,4840000000000.0
2015-04-20,28920.0,28600.0,-20000.0,28960.0,28460.0,12394900.0,58.42,2100.4,2084.11,2103.94,2084.11,18034.93,17841.18,18092.22,17841.18,103160000.0,174.69,174.59,175.02,173.55,-0.1,9.0877,9.1106,9.1332,9.0522,-0.29,1083.25,1083.11,1085.4,1077.67,4217.08,4301.35,4356.0,4190.68,85710000000,268.55,0.27,0.1,98438000,4860000000000.0
2015-04-17,29540.0,29000.0,-27000.0,29560.0,28940.0,10172300.0,58.74,2081.18,2102.58,2102.58,2072.37,17826.3,18102.56,18102.56,17748.53,138860000.0,174.87,174.83,175.66,173.9,-0.08,9.1139,9.1008,9.138,9.0583,0.02,1083.79,1084.57,1087.7,1078.84,4287.3,4254.72,4317.22,4238.91,70170000000,268.28,-0.17,-0.06,89717000,4250000000000.0
2015-04-16,29240.0,29540.0,31000.0,29540.0,28940.0,10762350.0,58.74,2104.99,2105.96,2111.3,2100.02,18105.77,18106.27,18169.26,18063.86,89520000.0,175.01,175.84,176.68,174.37,-0.59,9.1122,9.1586,9.204,9.0778,-0.61,1084.45,1092.39,1096.28,1081.72,4194.82,4055.92,4195.31,4031.24,55120000000,268.45,2.68,1.01,112043000,5210000000000.0
2015-04-15,29200.0,28920.0,-28000.0,29400.0,28540.0,13551050.0,58.79,2106.63,2097.82,2111.91,2097.82,18112.61,18045.71,18160.52,18045.71,113610000.0,176.04,175.65,177.12,175.61,0.13,9.1677,9.1379,9.2128,9.1267,0.22,1092.34,1092.06,1099.5,1091.57,4084.16,4135.65,4175.49,4069.01,61300000000,265.77,0.2,0.08,110673000,5250000000000.0
2015-04-14,29700.0,29480.0,-5000.0,29700.0,29300.0,9429750.0,56.91,2095.84,2092.28,2098.62,2083.24,18036.7,17979.11,18075.6,17905.48,82830000.0,175.81,177.0,177.36,175.5,-0.78,9.1474,9.1588,9.1857,9.1091,-0.25,1092.06,1101.61,1102.78,1091.14,4135.57,4125.78,4168.35,4091.26,61070000000,265.57,2.09,0.79,149814000,5570000000000.0
2015-04-13,29580.0,29580.0,-11000.0,29820.0,29360.0,10293300.0,56.26,2092.43,2102.03,2107.65,2092.33,17977.04,18052.32,18107.57,17974.81,120090000.0,177.2,176.08,177.56,175.86,0.57,9.17,9.0923,9.1949,9.0795,0.78,1101.64,1094.26,1103.89,1092.9,4121.71,4072.72,4128.07,4057.29,58980000000,263.48,1.53,0.58,122019000,4900000000000.0
2015-04-10,29600.0,29800.0,7000.0,29880.0,29560.0,9960100.0,55.98,2102.06,2091.51,2102.61,2091.51,18057.65,17956.73,18066.76,17945.55,116410000.0,176.2,176.56,176.94,175.73,-0.31,9.0993,9.085,9.1164,9.0557,0.05,1093.96,1096.74,1098.0,1092.64,4034.31,3947.49,4040.35,3929.32,48430000000,261.95,3.62,1.4,103034000,4210000000000.0
2015-04-09,29400.0,29660.0,4000.0,29780.0,29400.0,9107550.0,54.92,2091.18,2081.29,2093.31,2074.29,17958.73,17897.7,17984.22,17823.1,86740000.0,176.74,176.04,176.88,175.47,0.31,9.0948,9.0881,9.1241,9.0629,-0.03,1096.74,1092.98,1097.15,1089.95,3957.53,4006.13,4016.4,3900.03,58520000000,258.33,-0.18,-0.07,84005000,3920000000000.0
2015-04-08,29400.0,29580.0,17000.0,29700.0,29200.0,7773400.0,54.03,2081.9,2076.94,2086.69,2073.3,17902.51,17877.62,17976.2,17822.23,76820000.0,176.2,176.64,177.04,175.43,-0.35,9.0971,9.0994,9.1368,9.0793,-0.13,1092.93,1095.57,1096.9,1089.18,3994.81,3976.53,4000.22,3903.65,61810000000,258.51,1.63,0.63,98403000,4250000000000.0
2015-04-07,29560.0,29240.0,-8000.0,29700.0,29240.0,9526050.0,55.15,2076.33,2080.79,2089.81,2076.1,17875.42,17884.32,17983.12,17871.21,72150000.0,176.81,175.14,176.88,175.1,0.82,9.1089,9.0768,9.1365,9.0611,0.25,1095.57,1085.82,1095.91,1085.6,3961.38,3899.42,3961.67,3891.73,57040000000,256.88,-0.05,-0.02,73527000,3160000000000.0
2015-04-02,28680.0,28680.0,11000.0,28800.0,28460.0,6903400.0,54.82,2066.96,2060.03,2072.17,2057.32,17763.24,17699.52,17815.03,17673.49,87370000.0,176.1,177.0,177.71,175.62,-0.62,9.1157,9.161,9.2072,9.0833,-0.6,1091.29,1098.3,1101.6,1089.36,3825.78,3827.69,3835.45,3775.89,47930000000,254.99,0.02,0.01,75089000,3790000000000.0
2015-04-01,28740.0,28460.0,-18000.0,28740.0,28400.0,7266050.0,55.47,2059.69,2067.63,2067.63,2048.38,17698.18,17778.52,17778.52,17585.01,103360000.0,177.19,178.71,178.98,176.76,-0.94,9.1705,9.2217,9.2485,9.1602,-0.66,1098.3,1108.99,1109.5,1096.77,3810.29,3748.34,3817.08,3742.21,44750000000,254.97,-2.31,-0.9,82271000,3530000000000.0
2015-03-31,28980.0,28820.0,13000.0,29040.0,28600.0,9842650.0,53.72,2067.89,2084.05,2084.05,2067.04,17776.12,17965.37,17965.37,17773.02,119470000.0,178.88,178.06,179.5,177.99,0.25,9.2312,9.2138,9.2596,9.2004,0.09,1108.99,1106.31,1113.4,1105.88,3747.9,3822.99,3835.57,3737.04,56170000000,257.28,1.18,0.46,82405000,3490000000000.0
2015-03-30,28500.0,28560.0,7000.0,28680.0,28240.0,8955500.0,54.64,2086.24,2064.11,2088.97,2064.11,17976.31,17727.48,18008.64,17727.48,104040000.0,178.43,177.5,178.56,177.31,0.47,9.2233,9.2534,9.2866,9.1962,-0.44,1107.49,1104.25,1108.38,1103.05,3786.57,3710.61,3795.93,3710.61,56470000000,256.1,0.56,0.22,67970000,2830000000000.0
2015-03-26,29000.0,28420.0,-64000.0,29120.0,28420.0,21005950.0,55.03,2056.15,2059.94,2067.15,2045.5,17678.23,17716.27,17759.51,17579.27,117740000.0,177.93,177.2,178.48,176.95,0.31,9.2707,9.211,9.3451,9.1973,0.54,1105.07,1101.9,1109.2,1100.35,3682.1,3641.94,3707.32,3615.01,48860000000,255.99,-2.95,-1.14,77581000,3710000000000.0
2015-03-25,29740.0,29700.0,9000.0,29760.0,29440.0,9369050.0,54.58,2061.05,2093.1,2097.43,2061.05,17718.54,18012.61,18041.97,17718.54,106590000.0,177.38,177.76,178.37,176.79,-0.28,9.2209,9.2083,9.2415,9.1876,0.05,1101.9,1103.69,1106.78,1099.35,3660.73,3680.95,3693.15,3634.56,52190000000,258.94,-0.22,-0.08,82832000,3540000000000.0
2015-03-24,29100.0,29520.0,9000.0,29560.0,29100.0,9113150.0,54.33,2091.5,2103.94,2107.63,2091.5,18011.14,18110.87,18149.24,18010.44,87190000.0,177.87,177.91,178.69,177.22,-0.13,9.2162,9.2337,9.272,9.1971,-0.29,1103.69,1106.62,1109.6,1100.73,3691.41,3692.57,3715.87,3600.7,63960000000,259.16,0.21,0.08,69123000,3260000000000.0
2015-03-23,29240.0,29340.0,3000.0,29480.0,29160.0,8122900.0,54.47,2104.42,2107.99,2114.86,2104.42,18116.04,18136.73,18205.93,18116.04,98030000.0,178.11,179.24,180.5,177.72,-0.74,9.2431,9.2654,9.3314,9.2222,-0.36,1106.73,1113.5,1120.0,1105.46,3687.73,3640.1,3688.25,3635.48,53610000000,258.95,0.25,0.1,82324000,3450000000000.0
2015-03-20,29500.0,29280.0,-6000.0,29600.0,29200.0,12704950.0,54.32,2108.1,2090.32,2113.92,2090.32,18127.65,17961.13,18197.29,17961.13,334250000.0,179.44,180.92,181.88,178.94,-0.91,9.2766,9.28,9.3229,9.2223,-0.13,1113.51,1122.07,1128.15,1111.61,3617.32,3587.08,3632.34,3569.38,51670000000,258.7,-0.29,-0.11,80108000,3790000000000.0
2015-03-19,30200.0,29400.0,-33000.0,30200.0,29400.0,13225800.0,53.86,2089.27,2098.69,2098.69,2085.56,17959.03,18072.58,18072.99,17934.24,107820000.0,181.09,178.31,181.47,178.11,1.48,9.2883,9.2455,9.3014,9.2251,0.35,1122.03,1111.83,1124.36,1110.59,3582.27,3576.02,3600.68,3546.84,53730000000,258.99,0.77,0.3,101718000,4190000000000.0
2015-03-18,29920.0,30060.0,6000.0,30120.0,29720.0,12464350.0,54.57,2099.5,2072.84,2106.85,2061.23,18076.19,17846.8,18097.12,17697.52,130950000.0,178.45,180.5,181.56,178.22,-1.25,9.2557,9.2964,9.3423,9.2432,-0.53,1111.66,1129.15,1130.95,1111.32,3577.3,3510.5,3577.66,3503.85,54520000000,258.22,0.04,0.02,84117000,4080000000000.0
2015-03-17,29400.0,29940.0,27000.0,30000.0,29200.0,13661150.0,53.58,2074.28,2080.59,2080.59,2065.08,17849.08,17972.22,17972.22,17785.79,82560000.0,180.7,180.54,181.19,179.92,-0.03,9.305,9.3186,9.3327,9.2656,-0.26,1129.3,1131.71,1133.5,1125.53,3502.85,3469.6,3504.12,3459.69,52090000000,258.18,5.74,2.27,84298000,4010000000000.0
2015-03-16,29160.0,29400.0,13000.0,29740.0,29100.0,8974550.0,53.94,2081.19,2055.35,2081.41,2055.35,17977.42,17751.24,17988.5,17751.24,101760000.0,180.75,181.67,181.96,180.08,-0.59,9.3288,9.3646,9.3856,9.2971,-0.5,1131.91,1138.35,1139.11,1128.83,3449.3,3391.16,3449.3,3377.09,39910000000,252.44,0.26,0.1,71597000,3420000000000.0
2015-03-13,29220.0,29140.0,10000.0,29580.0,29100.0,9413100.0,54.35,2053.4,2064.56,2064.56,2041.17,17749.31,17889.05,17889.05,17629.89,113630000.0,181.82,179.61,181.97,178.98,1.15,9.3754,9.2716,9.3986,9.2288,1.03,1138.12,1125.97,1139.01,1121.38,3372.91,3359.49,3391.26,3352.15,32840000000,252.18,1.9,0.76,65172000,3180000000000.0
2015-03-12,29200.0,28940.0,-27000.0,29460.0,28940.0,19153200.0,55.53,2065.95,2041.1,2066.41,2041.1,17895.22,17626.84,17900.1,17620.49,111550000.0,179.75,180.59,181.53,178.54,-0.57,9.2798,9.3124,9.3503,9.228,-0.45,1125.64,1132.08,1136.8,1119.25,3349.32,3314.81,3360.05,3300.49,35730000000,250.28,-1.88,-0.75,97268000,4590000000000.0
2015-03-11,28380.0,29480.0,53000.0,29580.0,28360.0,21108650.0,55.91,2040.24,2044.69,2050.08,2039.69,17635.39,17662.94,17731.78,17627.0,102120000.0,180.78,179.88,180.97,179.31,0.41,9.3214,9.2976,9.3357,9.2533,0.15,1132.08,1127.5,1133.27,1123.9,3290.9,3289.59,3325.05,3278.47,28300000000,252.16,0.41,0.16,78524000,4140000000000.0
2015-03-10,28680.0,28420.0,1000.0,28860.0,28400.0,10419850.0,55.1,2044.16,2076.14,2076.14,2044.16,17662.94,17989.56,17989.56,17662.94,120450000.0,180.04,177.84,180.04,177.83,1.15,9.3071,9.1945,9.3127,9.1582,1.13,1127.41,1115.05,1127.41,1115.0,3286.07,3289.08,3309.92,3277.09,28580000000,251.75,-1.02,-0.4,75348000,3210000000000.0
2015-03-09,28800.0,28400.0,-22000.0,28800.0,28400.0,7814600.0,57.41,2079.43,2072.25,2083.49,2072.21,17995.72,17856.56,18031.04,17856.56,85820000.0,178.0,177.3,178.33,176.72,0.35,9.2031,9.1891,9.2184,9.1671,0.12,1115.0,1111.41,1117.09,1108.4,3302.41,3224.31,3307.7,3198.37,32150000000,252.77,-3.19,-1.25,64297000,2780000000000.0
2015-03-06,28280.0,28840.0,20000.0,28980.0,28120.0,11733500.0,57.41,2071.26,2100.91,2100.91,2067.27,17856.78,18135.72,18135.72,17825.15,113350000.0,177.38,175.75,177.71,175.05,0.82,9.1924,9.1665,9.2182,9.093,0.19,1110.81,1101.95,1112.84,1097.33,3241.19,3248.04,3266.93,3234.53,28290000000,255.96,1.8,0.71,81867000,3450000000000.0
2015-03-05,28780.0,28440.0,-15000.0,28860.0,28340.0,9615600.0,57.85,2101.04,2098.54,2104.25,2095.22,18135.72,18096.9,18160.35,18087.65,75840000.0,175.93,175.49,176.08,175.15,0.15,9.1747,9.1932,9.208,9.1362,-0.32,1102.35,1101.52,1103.35,1099.63,3248.48,3264.08,3266.64,3221.67,32070000000,254.16,-0.15,-0.06,57214000,2610000000000.0
2015-03-04,28220.0,28740.0,19000.0,28800.0,28200.0,11603100.0,58.14,2098.53,2107.72,2107.72,2087.62,18096.9,18203.37,18203.37,18029.5,80900000.0,175.67,174.65,175.83,174.33,0.49,9.2038,9.1517,9.2134,9.1479,0.47,1101.52,1096.83,1102.6,1094.87,3279.53,3264.18,3286.59,3250.48,29360000000,254.31,-0.19,-0.07,71477000,3300000000000.0
2015-03-03,28700.0,28360.0,-5000.0,28740.0,28120.0,13748800.0,58.67,2107.78,2115.76,2115.76,2098.26,18203.37,18281.95,18281.95,18136.88,83830000.0,174.81,175.68,176.17,174.38,-0.6,9.1608,9.173,9.2027,9.1368,-0.23,1096.83,1103.05,1105.1,1095.35,3263.05,3317.69,3317.69,3260.43,38200000000,254.5,0.85,0.34,86536000,3870000000000.0
2015-03-02,27500.0,28460.0,66000.0,28460.0,27340.0,21805600.0,57.03,2117.39,2105.23,2117.52,2104.5,18288.63,18134.05,18288.63,18122.59,89790000.0,175.86,175.61,176.54,175.21,0.11,9.1821,9.2084,9.2294,9.1608,-0.33,1103.05,1102.05,1106.7,1100.1,3336.28,3332.72,3336.76,3298.67,34640000000,253.65,2.19,0.87,88627000,3950000000000.0
2015-02-27,27500.0,27140.0,-18000.0,27520.0,27140.0,13009400.0,59.96,2104.5,2110.88,2112.74,2103.75,18132.7,18213.26,18213.26,18132.38,101110000.0,175.66,176.0,176.19,174.91,-0.3,9.2127,9.2242,9.2403,9.1783,-0.22,1101.28,1102.4,1102.86,1097.51,3310.3,3296.83,3324.55,3291.01,29920000000,251.46,-1.47,-0.58,78975000,3750000000000.0
2015-02-26,27580.0,27500.0,-4000.0,27600.0,27360.0,8179150.0,57.41,2110.74,2113.91,2113.91,2103.76,18214.42,18224.41,18239.43,18157.07,81500000.0,176.18,175.68,176.26,174.6,0.19,9.2333,9.2506,9.2721,9.1836,-0.29,1102.65,1100.71,1103.19,1093.87,3298.36,3222.15,3300.62,3202.19,30130000000,252.93,-0.03,-0.01,78041000,3420000000000.0
2015-02-25,27600.0,27580.0,12000.0,27700.0,27460.0,8374250.0,55.46,2113.86,2115.3,2119.59,2109.89,18224.57,18208.67,18244.38,18182.76,80480000.0,175.85,176.61,176.92,175.16,-0.53,9.2606,9.2851,9.3208,9.2291,-0.36,1100.71,1105.83,1106.7,1097.49,3228.84,3256.48,3257.22,3215.55,23330000000,252.96,1.68,0.67,78224000,3280000000000.0
2015-02-17,27480.0,27540.0,3000.0,27540.0,27280.0,5745000.0,56.18,2100.34,2096.47,2101.3,2089.8,18047.58,18019.8,18052.01,17951.41,98760000.0,177.27,176.16,177.32,175.38,0.54,9.2973,9.2892,9.3298,9.2659,-0.02,1108.87,1101.77,1109.2,1097.9,3246.91,3230.88,3255.73,3230.77,22830000000,250.37,0.56,0.22,55094000,2320000000000.0
2015-02-13,27200.0,27220.0,17000.0,27220.0,26900.0,6522900.0,55.84,2096.99,2088.78,2097.03,2086.7,18019.35,17968.65,18037.41,17961.76,85230000.0,175.94,176.23,176.5,175.37,-0.27,9.2449,9.2399,9.2727,9.209,-0.04,1097.88,1101.22,1102.21,1095.46,3203.83,3186.81,3237.16,3182.79,26130000000,249.76,2.05,0.83,62542000,2570000000000.0
2015-02-12,26800.0,26880.0,-11000.0,27160.0,26620.0,10748200.0,55.21,2088.48,2069.98,2088.53,2069.98,17972.38,17862.14,17975.65,17862.14,117160000.0,176.41,177.35,178.12,176.22,-0.63,9.2487,9.1903,9.3516,9.1785,0.53,1101.56,1108.25,1112.32,1101.47,3173.42,3157.96,3181.77,3134.24,19460000000,247.71,-0.69,-0.28,65373000,2960000000000.0
2015-02-11,27480.0,27100.0,-23000.0,27480.0,27080.0,9973800.0,53.27,2068.53,2068.55,2073.48,2057.99,17862.14,17867.86,17897.21,17759.65,89890000.0,177.52,175.97,177.83,175.41,0.78,9.1997,9.1946,9.2506,9.1524,-0.05,1108.25,1099.3,1110.15,1096.21,3157.7,3145.77,3166.42,3139.05,17280000000,248.4,0.74,0.3,63906000,2940000000000.0
2015-02-10,28000.0,27560.0,-17000.0,28000.0,27540.0,6519350.0,53.8,2068.59,2049.38,2070.86,2048.62,17868.76,17736.15,17890.34,17729.24,89930000.0,176.14,175.16,176.38,174.16,0.47,9.2045,9.2223,9.2424,9.1627,-0.29,1099.3,1095.23,1100.76,1088.54,3141.59,3090.49,3142.1,3084.25,19380000000,247.66,-1.6,-0.64,61706000,2930000000000.0
2015-02-09,27200.0,27900.0,23000.0,27980.0,27140.0,8693500.0,54.85,2046.74,2053.47,2056.16,2041.88,17729.21,17821.49,17821.49,17685.32,81590000.0,175.32,175.63,176.23,175.01,-0.3,9.2315,9.2034,9.2657,9.1946,0.03,1095.23,1097.75,1100.4,1094.81,3095.12,3063.51,3119.03,3049.11,20610000000,249.26,-0.9,-0.36,64228000,3070000000000.0
2015-02-06,26920.0,27440.0,14000.0,27480.0,26720.0,8005050.0,54.48,2055.47,2062.28,2072.4,2049.97,17824.29,17881.54,17951.09,17764.4,93610000.0,175.85,173.61,175.95,173.42,1.19,9.2286,9.2339,9.3067,9.1786,-0.17,1098.01,1086.54,1098.64,1085.31,3075.91,3120.09,3129.54,3052.94,24680000000,250.16,0.38,0.15,70015000,3530000000000.0
2015-02-05,27180.0,27160.0,-1000.0,27380.0,26920.0,6770400.0,53.65,2062.52,2043.45,2063.55,2043.45,17884.88,17677.26,17889.58,17677.26,79890000.0,173.79,173.98,174.82,173.47,-0.21,9.2444,9.2684,9.3297,9.2231,-0.36,1086.54,1088.09,1093.3,1085.65,3136.53,3251.21,3251.21,3135.82,30610000000,249.78,-1.82,-0.72,68856000,2820000000000.0
2015-02-04,27500.0,27180.0,-7000.0,27620.0,27180.0,9328900.0,54.04,2041.51,2048.86,2054.74,2036.72,17673.02,17664.99,17782.22,17603.21,102560000.0,174.16,174.49,175.05,173.35,-0.29,9.2781,9.2868,9.302999999999999,9.1976,-0.2,1088.09,1093.04,1093.9,1084.11,3174.13,3212.82,3238.98,3171.14,24910000000,251.6,1.22,0.49,76951000,3670000000000.0
2015-02-03,27600.0,27320.0,-2000.0,27600.0,27180.0,5654400.0,52.88,2050.03,2022.71,2050.3,2022.71,17666.4,17369.97,17670.76,17369.97,112860000.0,174.67,175.47,176.08,174.32,-0.55,9.2969,9.3398,9.4175,9.274,-0.56,1093.04,1099.45,1101.85,1091.96,3204.91,3156.09,3207.94,3129.73,24820000000,250.38,-0.23,-0.09,77924000,3320000000000.0
2015-02-02,27300.0,27360.0,3000.0,27540.0,27120.0,10521000.0,50.7,2020.85,1996.67,2021.66,1980.9,17361.04,17169.99,17367.68,17037.76,108090000.0,175.64,176.13,176.51,175.4,-0.42,9.3495,9.3753,9.4501,9.3305,-0.39,1099.45,1101.9,1104.8,1097.61,3128.3,3148.14,3175.13,3122.57,25090000000,250.61,0.73,0.29,75558000,3110000000000.0
2015-01-30,27200.0,27300.0,5000.0,27540.0,27200.0,16110000.0,46.76,1994.99,2019.35,2023.32,1993.38,17164.95,17416.85,17419.9,17156.82,168560000.0,176.38,175.92,177.0,174.63,0.16,9.3857,9.288,9.4317,9.2642,0.93,1102.4,1099.96,1106.3,1092.67,3210.36,3273.75,3288.5,3210.31,25830000000,249.88,-0.58,-0.23,90787000,4300000000000.0
2015-01-29,27360.0,27200.0,-18000.0,27900.0,27140.0,13702250.0,46.76,2021.25,2002.45,2024.64,1989.18,17416.85,17195.29,17433.13,17136.3,111690000.0,176.09,173.62,176.22,173.55,1.32,9.2988,9.2274,9.3185,9.2114,0.66,1099.96,1085.87,1100.77,1085.4,3262.3,3259.0,3286.79,3234.24,27470000000,250.46,-1.75,-0.69,80912000,3820000000000.0
2015-01-27,27500.0,28000.0,11000.0,28000.0,27480.0,9957200.0,45.64,2029.55,2047.86,2047.86,2019.91,17387.21,17638.53,17638.53,17288.31,135940000.0,172.67,172.63,173.58,172.09,-0.08,9.1449,9.1137,9.1886,9.0984,0.24,1078.01,1080.7,1085.3,1075.5,3352.96,3389.85,3390.22,3290.22,37450000000,252.2,2.06,0.82,83116000,3340000000000.0
2015-01-26,27500.0,27780.0,3000.0,27900.0,27280.0,10153500.0,45.41,2057.09,2050.42,2057.62,2040.97,17678.7,17668.11,17696.36,17567.6,87220000.0,172.81,172.95,173.44,172.12,-0.11,9.1233,9.1406,9.2051,9.1056,-0.28,1080.7,1078.28,1084.08,1077.45,3383.18,3347.26,3384.8,3321.31,31750000000,250.14,-0.18,-0.07,61864000,2790000000000.0
2015-01-23,28000.0,27720.0,8000.0,28000.0,27540.0,12858750.0,45.51,2051.82,2062.98,2062.98,2050.54,17672.6,17812.5,17812.5,17667.53,97110000.0,173.0,174.62,175.25,172.59,-1.02,9.1489,9.1497,9.1734,9.1172,-0.11,1077.51,1085.24,1088.1,1076.08,3351.76,3357.1,3406.79,3328.29,36620000000,250.32,1.85,0.74,77436000,3450000000000.0
2015-01-22,27960.0,27560.0,-17000.0,27980.0,27560.0,17957700.0,45.39,2063.15,2034.3,2064.62,2026.38,17813.98,17557.29,17840.89,17482.54,111980000.0,174.79,174.07,175.42,174.03,0.32,9.1589,9.1651,9.2491,9.1331,-0.18,1085.24,1082.3,1089.4,1081.91,3343.34,3327.32,3352.38,3293.98,35340000000,248.47,-0.12,-0.05,75301000,3240000000000.0
2015-01-21,27340.0,27900.0,23000.0,27900.0,27200.0,16612650.0,45.53,2032.12,2020.19,2038.29,2012.04,17554.28,17509.96,17599.58,17396.04,95530000.0,174.24,174.92,175.75,173.87,-0.49,9.1756,9.1477,9.2415,9.1438,0.2,1082.3,1088.02,1092.1,1081.0,3323.61,3189.09,3337.0,3178.34,41100000000,248.59,1.35,0.55,63416000,2870000000000.0
2015-01-20,27000.0,27440.0,29000.0,27440.0,26900.0,13278050.0,45.28,2022.55,2020.76,2028.94,2004.49,17515.23,17516.96,17588.7,17346.73,119600000.0,175.09,173.38,175.34,173.34,0.88,9.1577,9.1708,9.2147,9.1432,-0.25,1088.02,1079.4,1089.81,1079.15,3173.05,3114.56,3190.25,3100.48,35710000000,247.24,2.46,1.0,54301000,2450000000000.0
